energy_centers,transmission_bigaperture_15um,effectivearea_bigaperture_15um,effectivearea_smallaperture_50um,transmission_smallaperture_50um,energy_widths
12.068750381469727,0.8836486869330217,0.008836486671819344,0.00017645909710432768,0.8822955078102976,0.03750038146972656
12.106250762939453,0.8814141675226819,0.0088141414782154,0.00017601580676310845,0.8800790560482092,0.03750038146972656
12.14375114440918,0.8790391694407131,0.008790391497926566,0.00017554405447069363,0.8777202945265478,0.037499427795410156
12.18125057220459,0.8766557461250183,0.008766557265302354,0.00017507059492757301,0.8753529967511418,0.03750038146972656
12.21875,0.8742723228093234,0.008742723032678142,0.00017459713538445242,0.8729856989757359,0.037499427795410156
12.256250381469727,0.8718888388791144,0.008718888193908802,0.00017412366380044927,0.8706183409959156,0.03750038146972656
12.293750762939453,0.8695053549489052,0.00869505335513946,0.00017365019221644612,0.8682509830160954,0.03750038146972656
12.33125114440918,0.8671218710186961,0.00867121851637012,0.00017317672063244297,0.8658836250362751,0.037499427795410156
12.36875057220459,0.8647384477030012,0.008647384283745908,0.00017270326108932238,0.8635163272608691,0.03750038146972656
12.40625,0.8623550243873064,0.008623550051121696,0.0001722298015462018,0.8611490294854632,0.037499427795410156
